name,id,u,v,length
Rue du Mont Agel,4230126,9082625867,25212918,5.656
Rue du Mont Agel,4230126,25212918,1204288299,9.461
Rue du Mont Agel,4230126,1204288299,1204288370,13.769
Rue du Mont Agel,4230126,1204288370,25212925,4.373
,4230185,7841390770,21918329,5.731
,4230185,21918329,7841390769,5.123
Avenue Saint-Laurent,4230186,21918402,4938970031,7.125
Avenue Saint-Laurent,4230186,4938970031,25243367,10.454
Avenue Saint-Laurent,4230186,25243367,10723812915,6.672
Avenue Saint-Laurent,4230186,10723812915,25243368,6.776
Avenue Saint-Laurent,4230186,25243368,10723812914,7.297
Avenue Saint-Laurent,4230186,10723812914,25243369,6.34
Avenue Saint-Laurent,4230186,25243369,10723812916,7.349
Avenue Saint-Laurent,4230186,10723812916,25243370,7.292
Avenue Saint-Laurent,4230186,25243370,2189614162,40.023
Avenue Saint-Laurent,4230186,2189614162,25243371,4.46
Avenue Saint-Laurent,4230186,25243371,25243372,28.285
Avenue Saint-Laurent,4230186,25243372,9532495604,5.105
Avenue Saint-Laurent,4230186,9532495604,9532495605,7.385
Avenue Saint-Laurent,4230186,9532495605,25243373,5.938
Avenue Saint-Laurent,4230186,25243373,25243374,6.439
Avenue Saint-Charles,4230187,25243374,25243375,4.579
Avenue Saint-Charles,4230187,25243375,9532495606,4.547
Avenue Saint-Charles,4230187,9532495606,1079751360,3.98
Avenue Saint-Charles,4230187,1079751360,10723812917,4.712
Avenue Saint-Charles,4230187,10723812917,25243376,4.036
Avenue Saint-Charles,4230187,25243376,25243377,5.93
Avenue Saint-Charles,4230187,25243377,764646114,30.084
Avenue Saint-Charles,4230187,764646114,1880126683,14.84
Avenue Saint-Charles,4230187,1880126683,967714534,7.094
Avenue Saint-Charles,4230187,967714534,1079750172,10.161
Avenue Saint-Charles,4230187,1079750172,25243378,8.569
Avenue Saint-Charles,4230187,25243378,25243379,5.94
Avenue Saint-Charles,4230187,25243379,25243381,7.666
Avenue Saint-Charles,4230187,25243381,1868723925,7.649
Boulevard Louis II,4230891,11407697331,11409061518,12.665
Boulevard Louis II,4230891,11409061518,279442967,12.637
Boulevard Louis II,4230891,279442967,11409061519,12.439
Boulevard Louis II,4230891,11409061519,9416148963,12.672
Boulevard Louis II,4230891,9416148963,11409061520,12.452
Boulevard Louis II,4230891,11409061520,9416148980,12.489
Boulevard Louis II,4230891,9416148980,11409061521,12.488
Boulevard Louis II,4230891,11409061521,1736929676,12.857
Boulevard Louis II,4230891,1736929676,6485591907,15.763
Boulevard Louis II,4230891,6485591907,21914359,16.004
Boulevard Louis II,4230891,21914359,6485591906,15.925
Boulevard Louis II,4230891,6485591906,2264703507,15.903
Boulevard Louis II,4230891,2264703507,25239162,16.224
Boulevard Louis II,4230891,25239162,6485591905,15.877
Boulevard Louis II,4230891,6485591905,9416148986,15.921
Boulevard Louis II,4230891,9416148986,1720684274,15.969
Boulevard Louis II,4230891,1720684274,6485591903,16.091
Boulevard Louis II,4230891,6485591903,21914381,15.811
Boulevard Louis II,4230891,21914381,1280338640,15.981
Boulevard Louis II,4230891,1280338640,6485591901,15.781
Boulevard Louis II,4230891,6485591901,6485591900,16.021
Boulevard Louis II,4230891,6485591900,1720684293,15.891
Boulevard Louis II,4230891,1720684293,6566017213,16.207
Boulevard Louis II,4230891,6566017213,519323656,15.721
Avenue de La Quarantaine,8056043,25191847,1079045353,7.4
Avenue de La Quarantaine,8056043,1079045353,6340961551,5.088
Avenue de La Quarantaine,8056043,6340961551,25192466,4.043
Avenue de La Quarantaine,8056043,25192466,11286446707,4.295
Avenue de La Quarantaine,8056043,11286446707,25192169,9.271
Avenue Princesse Grace,8056051,1079750802,1079751363,6.143
Avenue Princesse Grace,8056051,1079751363,9954248558,5.217
Avenue Princesse Grace,8056051,9954248558,1079751146,3.359
Avenue Princesse Grace,8056051,1079751146,4939084257,14.122
Avenue Princesse Grace,8056051,4939084257,10068880334,7.542
Avenue Princesse Grace,8056051,10068880334,25239169,7.323
Avenue Princesse Grace,8056051,25239169,10544192010,9.24
Avenue Princesse Grace,8056051,10544192010,7947267882,14.579
Avenue Princesse Grace,8056051,7947267882,1079750833,3.663
Avenue Princesse Grace,8056051,1079750833,1079751270,9.891
Avenue Princesse Grace,8056051,1079751270,25242953,5.455
Boulevard du Jardin Exotique,8135845,25198559,8733488630,10.884
Boulevard du Jardin Exotique,8135845,8733488630,10665475087,5.097
Boulevard du Jardin Exotique,8135845,10665475087,1079751574,4.263
Boulevard du Jardin Exotique,8135845,1079751574,3883559295,6.105
Boulevard du Jardin Exotique,8135845,3883559295,3883559294,6.819
Boulevard du Jardin Exotique,8135845,3883559294,25198576,6.29
Boulevard du Jardin Exotique,8135845,25198576,8733488631,7.717
Boulevard du Jardin Exotique,8135845,8733488631,25198621,7.586
Boulevard du Jardin Exotique,8135845,25198621,6471920432,20.683
Boulevard du Jardin Exotique,8135845,6471920432,25198656,16.074
Boulevard du Général Leclerc,8135891,25186124,25186117,24.501
Boulevard du Général Leclerc,8135891,25186117,25186137,8.834
Boulevard du Général Leclerc,8135891,25186137,1685146306,3.936
Boulevard du Général Leclerc,8135891,1685146306,25186110,11.332
Boulevard du Général Leclerc,8135891,25186110,25186108,41.599
Boulevard du Général Leclerc,8135891,25186108,25243242,17.999
Rue Grimaldi,8352246,25193390,280488113,9.73
Rue Grimaldi,8352246,280488113,1878844644,12.241
Rue Grimaldi,8352246,1878844644,6696346967,5.767
Rue Grimaldi,8352246,6696346967,25195173,33.228
Rue Grimaldi,8352246,25195173,25195221,68.142
Rue Grimaldi,8352246,25195221,9153994021,39.611
Rue Grimaldi,8352246,9153994021,3883559129,19.158
Rue Grimaldi,8352246,3883559129,25194134,11.978
Rue Grimaldi,8352246,25194134,25194120,15.881
Rue Grimaldi,8352246,25194120,5990705538,17.269
Rue Grimaldi,8352246,5990705538,263074910,10.312
Rue Grimaldi,8352246,263074910,11158309961,26.032
Rue Grimaldi,8352246,11158309961,11158309960,31.76
Rue Grimaldi,8352246,11158309960,1204288447,22.763
Rue Grimaldi,8352246,1204288447,263075529,8.834
Rue Grimaldi,8352246,263075529,25194448,6.715
Rue Grimaldi,8352246,25194448,25194434,6.327
Rue Grimaldi,8352246,25194434,25194413,2.877
Escalier des Fleurs,24655061,252417946,9532804377,8.663
Escalier des Fleurs,24655061,9532804377,267985082,60.848
Rue du Portier,24655134,273244852,273244853,30.486
Rue du Portier,24655134,273244853,273244854,13.214
Rue du Portier,24655134,273244854,273244855,20.685
Rue du Portier,24655134,273244855,267985347,38.194
Rue du Portier,24655134,267985347,272952686,12.346
Rue du Portier,24655134,272952686,4940452486,3.901
Rue du Portier,24655134,4940452486,1204288488,9.433
Rue du Portier,24655134,1204288488,267985348,12.997
Rue du Portier,24655134,267985348,1074584819,28.495
Rue du Portier,24655134,1074584819,1685062028,19.938
Rue du Portier,24655134,1685062028,267985349,5.939
Rue du Portier,24655134,267985349,7926333299,34.814
Rue du Portier,24655134,7926333299,272955218,7.19
Rue du Portier,24655134,272955218,267985350,15.793
Rue du Portier,24655134,267985350,9239193018,24.822
Rue du Portier,24655134,9239193018,1685132471,6.545
Rue du Portier,24655134,1685132471,9239193017,4.537
Rue du Portier,24655134,9239193017,267985351,5.118
Rue du Portier,24655134,267985351,273245508,16.658
Rue du Portier,24655134,273245508,9239193024,5.557
Rue du Portier,24655134,9239193024,1736939708,9.833
Rue du Portier,24655134,1736939708,273245506,7.993
Boulevard de la République,24668161,25212882,268121654,15.67
Boulevard de la République,24668161,268121654,268121653,14.756
Boulevard de la République,24668161,268121653,268121652,10.382
Boulevard de la République,24668161,268121652,268121651,27.774
Boulevard du Général Leclerc,24668173,25212882,25212890,20.765
Boulevard du Général Leclerc,24668173,25212890,25236390,23.408
Boulevard du Général Leclerc,24668173,25236390,25212897,10.86
Boulevard du Général Leclerc,24668173,25212897,9082625880,7.172
Boulevard du Général Leclerc,24668173,9082625880,1079751226,5.386
Boulevard du Général Leclerc,24668173,1079751226,7841433997,7.682
Boulevard du Général Leclerc,24668173,7841433997,9082625881,5.993
Boulevard du Général Leclerc,24668173,9082625881,25212905,4.876
Boulevard du Général Leclerc,24668173,25212905,9082625879,10.904
Boulevard du Général Leclerc,24668173,9082625879,25186194,12.788
Boulevard du Général Leclerc,24668173,25186194,25186186,16.477
Boulevard du Général Leclerc,24668173,25186186,25186153,10.03
Boulevard du Général Leclerc,24668173,25186153,25186145,44.386
Boulevard du Général Leclerc,24668173,25186145,25186124,33.159
Rue de la Source,24668403,268125179,268125180,35.969
Rue de la Source,24668403,268125180,268125181,6.928
Avenue de Saint-Romain,24672725,9527832112,9509167730,15.66
Avenue de Saint-Romain,24672725,9509167730,9509167731,2.899
Avenue de Saint-Romain,24672725,9509167731,268167608,2.45
Avenue de Saint-Romain,24672725,268167608,9509167732,2.563
Avenue de Saint-Romain,24672725,9509167732,9509160711,1.999
Avenue de Saint-Romain,24672725,9509160711,9509160712,22.117
Avenue de Saint-Romain,24672725,9509160712,268167610,3.56
Avenue de Saint-Romain,24672725,268167610,5895918171,2.971
Avenue de Saint-Romain,24672725,5895918171,5895918172,3.841
Avenue de Saint-Romain,24672725,5895918172,268167611,3.394
Avenue de Saint-Romain,24672725,268167611,5895918173,3.04
Avenue de Saint-Romain,24672725,5895918173,5895918174,2.991
Avenue de Saint-Romain,24672725,5895918174,268167612,3.875
Avenue de Saint-Romain,24672725,268167612,5895918170,14.772
Avenue de Saint-Romain,24672725,5895918170,5895918169,4.078
Avenue de Saint-Romain,24672725,5895918169,268167613,2.777
Avenue de Saint-Romain,24672725,268167613,5895918168,2.999
Avenue de Saint-Romain,24672725,5895918168,268167614,3.436
Avenue de Saint-Romain,24672725,268167614,5895918167,3.516
Avenue de Saint-Romain,24672725,5895918167,5895918166,2.913
Avenue de Saint-Romain,24672725,5895918166,1080509825,3.755
Avenue de Saint-Romain,24672725,1080509825,5895918165,3.402
Avenue de Saint-Romain,24672725,5895918165,5895918164,2.873
Avenue de Saint-Romain,24672725,5895918164,5895918163,3.247
Avenue de Saint-Romain,24672725,5895918163,268167615,5.763
Avenue de Saint-Romain,24672725,268167615,268167616,10.95
Avenue de Saint-Romain,24672725,268167616,268167617,40.585
Avenue de Saint-Romain,24672725,268167617,268167618,6.365
Avenue de Saint-Romain,24672725,268167618,8088340192,1.849
Avenue de Saint-Romain,24672725,8088340192,268167619,2.262
Avenue de Saint-Romain,24672725,268167619,1080509833,1.921
Avenue de Saint-Romain,24672725,1080509833,8088340191,16.705
Avenue de Saint-Romain,24672725,8088340191,268167620,3.597
Avenue de Saint-Romain,24672725,268167620,8088340190,1.862
Avenue de Saint-Romain,24672725,8088340190,8088340188,1.779
Avenue de Saint-Romain,24672725,8088340188,268167621,2.546
Avenue de Saint-Romain,24672725,268167621,8088340189,2.975
Avenue de Saint-Romain,24672725,8088340189,8088340187,3.496
Avenue de Saint-Romain,24672725,8088340187,268167622,5.135
Avenue de Saint-Romain,24672725,268167622,8088340186,10.959
Avenue de Saint-Romain,24672725,8088340186,268167623,10.558
Avenue de Saint-Romain,24672725,268167623,268167624,19.39
Avenue de Saint-Romain,24672725,268167624,268167625,17.61
Avenue de Saint-Romain,24672725,268167625,268167626,22.12
Avenue de Saint-Romain,24672725,268167626,1352289929,17.065
Avenue de Saint-Romain,24672725,1352289929,268167628,15.846
Avenue de Saint-Romain,24672725,268167628,268167629,9.72
Avenue de Saint-Romain,24672725,268167629,21924057,6.346
Avenue John F. Kennedy,25082741,21914340,21914341,18.792
Avenue John F. Kennedy,25082741,21914341,1738369869,37.707
Avenue John F. Kennedy,25082741,1738369869,1770577834,17.199
Avenue John F. Kennedy,25082741,1770577834,25239159,58.823
Avenue John F. Kennedy,25082741,25239159,5601806444,11.715
Avenue John F. Kennedy,25082741,5601806444,2422123074,31.493
Avenue John F. Kennedy,25082741,2422123074,6485591925,15.166
,25103757,273245503,1736937908,4.472
,25103757,1736937908,1736937913,2.728
,25103757,1736937913,1736937921,4.132
,25103757,1736937921,273245999,3.755
,25103757,273245999,9239193015,5.394
,25103757,9239193015,9239193019,4.254
,25103757,9239193019,273246000,5.122
Avenue Princesse Grace,25103769,273246211,10687075416,3.37
Avenue Princesse Grace,25103769,10687075416,6485591889,3.141
Avenue Princesse Grace,25103769,6485591889,10687075417,3.664
Avenue Princesse Grace,25103769,10687075417,1720684411,3.503
Avenue Princesse Grace,25103769,1720684411,6485591890,4.436
Avenue Princesse Grace,25103769,6485591890,6485591891,4.696
Avenue Princesse Grace,25103769,6485591891,273246212,6.372
Boulevard Louis II,25103774,273246269,6485591893,3.886
Boulevard Louis II,25103774,6485591893,1720684415,3.217
Boulevard Louis II,25103774,1720684415,273246356,3.886
Boulevard Louis II,25103774,273246356,1720684413,3.242
Boulevard Louis II,25103774,1720684413,1074584981,3.513
Boulevard Louis II,25103774,1074584981,6485591894,2.895
Boulevard Louis II,25103774,6485591894,1737114566,4.01
Boulevard Louis II,25103774,1737114566,1685061923,9.476
Avenue des Citronniers,25179329,21914809,1737114834,4.426
Avenue des Citronniers,25179329,1737114834,272728788,3.901
Avenue des Citronniers,25179329,272728788,1737114876,8.918
Avenue des Citronniers,25179329,1737114876,267898164,16.968
Ruelle de la Fonderie,25722474,280483717,280484269,8.245
Ruelle de la Fonderie,25722474,280484269,280484772,23.373
Rue Notre-Dame-de-Lorete,25722486,280484289,280487334,33.84
Rue Notre-Dame-de-Lorete,25722486,280487334,1790048491,9.474
Rue Notre-Dame-de-Lorete,25722486,1790048491,1790048502,1.925
Rue Notre-Dame-de-Lorete,25722486,1790048502,280484772,3.208
Rue Notre-Dame-de-Lorete,25722486,280484772,280487335,28.206
Rue Notre-Dame-de-Lorete,25722486,280487335,280487420,7.1
Rue Notre-Dame-de-Lorete,25722486,280487420,280484775,8.965
Rue Notre-Dame-de-Lorete,25722486,280484775,280484776,8.527
Passage de la Fonderie,25722909,280487334,280487341,21.331
Avenue Hector Otto,25739583,257076297,1780610235,4.693
Avenue Hector Otto,25739583,1780610235,257076299,2.813
Avenue Hector Otto,25739583,257076299,257076301,4.752
Avenue Hector Otto,25739583,257076301,9083912989,2.729
Avenue Hector Otto,25739583,9083912989,1780610236,2.942
Avenue Hector Otto,25739583,1780610236,280703046,3.425
Avenue Hector Otto,25739583,280703046,257076304,4.035
Avenue Hector Otto,25739583,257076304,280703045,3.845
Avenue Hector Otto,25739583,280703045,9083912990,2.17
Avenue Hector Otto,25739583,9083912990,257076306,2.509
Avenue Hector Otto,25739583,257076306,257076309,3.206
Avenue Hector Otto,25739583,257076309,1780610229,3.003
Avenue Hector Otto,25739583,1780610229,257076311,3.563
Avenue Hector Otto,25739583,257076311,280703047,5.014
Avenue Hector Otto,25739583,280703047,257076297,13.428
,31900611,2241375220,1737389138,10.496
,31900611,1737389138,357300400,7.229
,31900611,357300400,1737389140,5.733
,31900611,1737389140,25191725,10.632
Avenue Claudio Fontenelle,31900625,357300400,1629847003,63.722
Avenue Claudio Fontenelle,31900636,357299793,1629847003,73.439
Avenue Claudio Fontenelle,31900636,1629847003,357299796,74.739
Rue du Castelleretto,33749606,258068679,6865960195,3.686
Rue du Castelleretto,33749606,6865960195,3428473185,9.363
Rue du Castelleretto,33749606,3428473185,1801416019,7.032
Rue du Castelleretto,33749606,1801416019,1801416018,16.74
Rue Augustin Vento,33749607,386099788,9083879462,8.077
Rue Augustin Vento,33749607,9083879462,386099794,10.648
Rue Augustin Vento,33749607,386099794,9083879460,14.481
Rue Augustin Vento,33749607,9083879460,386099792,12.624
Rue Augustin Vento,33749607,386099792,3365391459,20.714
Rue Augustin Vento,33749607,3365391459,386099790,1.817
Rue Augustin Vento,33749607,386099790,3365391460,10.813
Avenue Princesse Alice,35092475,21912089,11449741815,10.322
Avenue Princesse Alice,35092475,11449741815,1110560521,16.471
Avenue Princesse Alice,35092475,1110560521,9153994022,10.785
Avenue Princesse Alice,35092475,9153994022,1110560516,14.751
Avenue Princesse Alice,35092475,1110560516,9416148722,21.803
Avenue Princesse Alice,35092475,9416148722,1737326497,6.184
Avenue Princesse Alice,35092475,1737326497,21911969,5.089
Avenue Princesse Alice,35092475,21911969,1737326467,4.496
Avenue Princesse Alice,35092475,1737326467,21911954,4.896
Avenue Princesse Alice,35092475,21911954,1737326444,5.554
Avenue Princesse Alice,35092475,1737326444,1110560509,6.519
Avenue Princesse Alice,35092475,1110560509,1737326414,4.689
Avenue Princesse Alice,35092475,1737326414,21911908,5.939
Avenue Princesse Alice,35092475,21911908,1737326398,3.048
Avenue Princesse Alice,35092475,1737326398,1737326395,3.571
Avenue Princesse Alice,35092475,1737326395,1110560543,2.895
Avenue Princesse Alice,35092475,1110560543,1737326367,5.018
Avenue Princesse Alice,35092475,1737326367,1074584887,6.394
Avenue Princesse Alice,35092475,1074584887,1737326331,4.001
Avenue Princesse Alice,35092475,1737326331,1726583881,3.753
Avenue Princesse Alice,35092475,1726583881,1737326313,2.919
Avenue Princesse Alice,35092475,1737326313,1737326309,10.413
Avenue Princesse Alice,35092475,1737326309,918118157,16.647
Boulevard Louis II,35092477,1685061923,1736937730,9.567
Boulevard Louis II,35092477,1736937730,1736937752,22.089
Boulevard Louis II,35092477,1736937752,7526620529,1.273
Boulevard Louis II,35092477,7526620529,273246214,14.925
Avenue Hector Otto,38545596,280703044,280703043,8.841
Avenue Hector Otto,38545596,280703043,1780610182,9.924
Avenue Hector Otto,38545596,1780610182,280703042,4.213
Avenue Hector Otto,38545596,280703042,1780610184,4.736
Avenue Hector Otto,38545596,1780610184,1074584729,4.735
Avenue Hector Otto,38545596,1074584729,1780610185,11.893
Avenue Hector Otto,38545596,1780610185,280703041,5.94
Avenue Hector Otto,38545596,280703041,280703040,10.006
Avenue Hector Otto,38545596,280703040,280703039,18.425
Avenue Hector Otto,38545596,280703039,1780610190,14.017
Avenue Hector Otto,38545596,1780610190,280703038,14.894
Avenue Hector Otto,38545596,280703038,1780610192,7.891
Avenue Hector Otto,38545596,1780610192,280703037,7.106
Avenue Hector Otto,38545596,280703037,280703036,9.623
Avenue Hector Otto,38545596,280703036,1780610196,3.91
Avenue Hector Otto,38545596,1780610196,280703035,4.242
Avenue Hector Otto,38545596,280703035,280703033,4.271
